imo,vessel_name,gross_tonnage,type,year_build,flag
9461477,DS CYPRESS,91621,Container Ship,2011,Liberia (LBR)
9461489,DS KOI,91621,Container Ship,2011,Liberia (LBR)
9461465,DS LOTUS,91621,Container Ship,2010,Liberia (LBR)
9232577,DUBLIN EXPRESS,46009,Container Ship,2002,Germany (DEU)
9256365,DURANDE,18334,Container Ship,2003,Luxembourg (LUX)
9199787,DUYGU,4388,Container Ship,2000,Vanuatu (VUT)
9213571,E. R. AMSTERDAM,66289,Container Ship,2000,Liberia (LBR)
9214214,E. R. BERLIN,66289,Container Ship,2000,Liberia (LBR)
9304734,E. R. CAMILLA,27059,Container Ship,2004,Liberia (LBR)
9231236,E. R. CANADA,65792,Container Ship,2001,Liberia (LBR)
9231250,E. R. DENMARK,65792,Container Ship,2002,Liberia (LBR)
9246346,E. R. ELENA,27322,Container Ship,2003,Liberia (LBR)
9213583,E. R. FELIXSTOWE,66289,Container Ship,2000,Liberia (LBR)
9214226,E. R. FRANCE,66289,Container Ship,2001,Liberia (LBR)
9222974,E. R. KOBE,66058,Container Ship,2001,Liberia (LBR)
9214202,E. R. LONDON,66289,Container Ship,2000,Liberia (LBR)
9222986,E. R. LOS ANGELES,66058,Container Ship,2001,Liberia (LBR)
9211169,E. R. PUSAN,66289,Container Ship,2000,Liberia (LBR)
9208021,E. R. SEOUL,66289,Container Ship,2000,Liberia (LBR)
9231262,E. R. SWEDEN,65792,Container Ship,2002,Liberia (LBR)
9318058,E. R. TEXAS,91649,Container Ship,2006,Liberia (LBR)
9305489,E. R. TIANPING,91649,Container Ship,2006,Liberia (LBR)
9305477,E. R. TIANSHAN,91649,Container Ship,2006,Liberia (LBR)
9318046,E. R. TOKYO,91649,Container Ship,2006,Liberia (LBR)
9285691,E. R. VANCOUVER,83133,Container Ship,2004,Liberia (LBR)
9285665,E. R. YOKOHAMA,83133,Container Ship,2004,Liberia (LBR)
9256418,EASLINE NINGBO,16145,Container Ship,2003,Panama (PAN)
9221059,EASLINE QINGDAO,15988,Container Ship,2001,Panama (PAN)
9321524,EBBA MAERSK,171542,Container Ship,2007,Denmark (DIS) (DIS)
9766475,ECUADOR,1720,Container Ship,2014,Philippines (PHL)
9463011,EDISON,141649,Container Ship,2011,United Kingdom (GBR)
9321548,EDITH MAERSK,171542,Container Ship,2007,Denmark (DIS) (DIS)
9389306,EF AVA,7545,Container Ship,2008,Portugal (MAR) (PMD)
9470882,EF ELDRA,16137,Container Ship,2010,Marshall Islands (MHL)
9368730,EF ELENA,16162,Container Ship,2007,Marshall Islands (MHL)
9357810,EF EMIRA,17964,Container Ship,2008,Marshall Islands (MHL)
9357808,EF EMMA,17964,Container Ship,2008,Portugal (MAR) (PMD)
9225433,EGA,23722,Container Ship,2001,St.Kitts and Nevis (KNA)
9216107,EGY CROWN,14241,Container Ship,2000,Egypt (EGY)
9721968,EL COQUI,37462,Container Ship,2018,United States of America (USA)
9516777,ELA,18358,Container Ship,2012,Liberia (LBR)
9315006,ELAN,11662,Container Ship,2005,Netherlands (NLD)
9388510,ELBCARRIER,8246,Container Ship,2007,Cyprus (CYP)
9312640,ELBELLA,18327,Container Ship,2006,Malta (MLT)
9388522,ELBFEEDER,8246,Container Ship,2008,Cyprus (CYP)
9532343,ELBMASTER,7170,Container Ship,2009,Antigua and Barbuda (ATG)
9448695,ELBSAILOR,12514,Container Ship,2012,Antigua and Barbuda (ATG)
9372860,ELBSPIRIT,36087,Container Ship,2008,Liberia (LBR)
9369007,ELBSTROM,8273,Container Ship,2008,Portugal (MAR) (PMD)
9449106,ELBSUN,38364,Container Ship,2012,Liberia (LBR)
9388534,ELBTRADER,8246,Container Ship,2008,Cyprus (CYP)
9236511,ELECTRA A,30047,Container Ship,2002,Turkey (TUR)
9397585,ELENI T,40030,Container Ship,2009,Marshall Islands (MHL)
9321500,ELEONORA MAERSK,171542,Container Ship,2007,Denmark (DIS) (DIS)
9219862,ELISABETH,5067,Container Ship,2000,Netherlands (NLD)
9315018,ELITE,11662,Container Ship,2005,Netherlands (NLD)
9318773,ELKE,9701,Container Ship,2005,Cyprus (CYP)
9259379,ELLA,27104,Container Ship,2003,Portugal (MAR) (PMD)
9321536,ELLY MAERSK,171542,Container Ship,2007,Denmark (DIS) (DIS)
9196931,ELSIE,4454,Container Ship,2000,Papua New Guinea (PNG)
9243617,EM ASTORIA,30024,Container Ship,2004,Liberia (LBR)
9203538,EM ATHENS,25294,Container Ship,2000,Marshall Islands (MHL)
9231494,EM CORFU,26582,Container Ship,2001,Marshall Islands (MHL)
9338967,EM HYDRA,18334,Container Ship,2005,Liberia (LBR)
9334351,EM KEA,35824,Container Ship,2007,Liberia (LBR)
9203514,EM OINOUSSES,25294,Container Ship,2000,Marshall Islands (MHL)
9403413,EM SPETSES,18321,Container Ship,2007,Liberia (LBR)
9670822,EMIRATES ASANTE,42690,Container Ship,2013,Liberia (LBR)
9306287,EMIRATES DANA,73934,Container Ship,2007,Liberia (LBR)
9306184,EMIRATES SANA,73934,Container Ship,2006,Liberia (LBR)
9306160,EMIRATES WAFA,73934,Container Ship,2006,Liberia (LBR)
9308194,EMMA A,32968,Container Ship,2007,Turkey (TUR)
9321483,EMMA MAERSK,171542,Container Ship,2006,Denmark (DIS) (DIS)
9359258,EMOTION,15924,Container Ship,2008,Netherlands (NLD)
9387425,EMPIRE,15924,Container Ship,2009,Netherlands (NLD)
9213105,EMS TRADER,25535,Container Ship,2000,Portugal (MAR) (PMD)
9261712,ENCO,53096,Container Ship,2003,St.Kitts and Nevis (KNA)
9255775,ENCOUNTER,7642,Container Ship,2004,Netherlands (NLD)
9312195,ENDEAVOR,7642,Container Ship,2005,Netherlands (NLD)
9230086,ENDURA,25713,Container Ship,2001,Palau (Republic of) (PLW)
9312200,ENDURANCE,7642,Container Ship,2005,Netherlands (NLD)
9299501,ENERGIZER,7642,Container Ship,2004,Netherlands (NLD)
9255787,ENERGY,7660,Container Ship,2004,Portugal (MAR) (PMD)
9255737,ENFORCER,7642,Container Ship,2004,Netherlands (NLD)
9312212,ENSEMBLE,7642,Container Ship,2005,Netherlands (NLD)
9247546,ENSENADA,66332,Container Ship,2001,Liberia (LBR)
9808039,EPONYMA,9587,Container Ship,2017,Bahamas (BHS)
9472103,ERATO,26374,Container Ship,2011,Liberia (LBR)
9463023,ERVING,141649,Container Ship,2011,United Kingdom (GBR)
9236638,ERWI,27093,Container Ship,2002,St.Kitts and Nevis (KNA)
9491501,ESCAPE,17368,Container Ship,2011,Netherlands (NLD)
9353759,ESPACE,8970,Container Ship,2014,Cyprus (CYP)
9491484,ESPERANCE,17368,Container Ship,2011,Netherlands (NLD)
9339868,ESPERANZA N,23633,Container Ship,2008,Cyprus (CYP)
9491472,ESPOIR,17368,Container Ship,2011,Netherlands (NLD)
9501370,ESSEN EXPRESS,142295,Container Ship,2013,Germany (DEU)
9491496,ESSENCE,17368,Container Ship,2011,Netherlands (NLD)
9321495,ESTELLE MAERSK,171542,Container Ship,2006,Denmark (DIS) (DIS)
9808041,ESTIMA,9587,Container Ship,2018,Bahamas (BHS)
9558488,ESTUARI MAS,6603,Container Ship,2009,Indonesia (IDN)
9509126,ETE N,35887,Container Ship,2012,Liberia (LBR)
9301469,ETOILE,26836,Container Ship,2005,Malta (MLT)
9321550,EUGEN MAERSK,171542,Container Ship,2008,Denmark (DIS) (DIS)
9236664,EURO,25580,Container Ship,2002,Niue (NIU)
9285988,EUROPE,90645,Container Ship,2004,Cyprus (CYP)
9215646,EVAN,65918,Container Ship,2000,St.Kitts and Nevis (KNA)
9321512,EVELYN MAERSK,171542,Container Ship,2007,Denmark (DIS) (DIS)
9786944,EVER BALMY,33266,Container Ship,2017,Taiwan (TWN)
9786968,EVER BASIS,33266,Container Ship,2018,Taiwan (TWN)
9786982,EVER BEADY,33266,Container Ship,2018,Taiwan (TWN)
9787003,EVER BEAMY,33266,Container Ship,2018,Taiwan (TWN)
9784128,EVER BEFIT,32691,Container Ship,2018,Taiwan (TWN)
9784142,EVER BEING,32691,Container Ship,2018,Taiwan (TWN)
9786956,EVER BIRTH,33266,Container Ship,2017,Panama (PAN)
9790074,EVER BLESS,32691,Container Ship,2019,Taiwan (TWN)
9790098,EVER BLINK,32691,Container Ship,2019,Taiwan (TWN)
9786932,EVER BLISS,33266,Container Ship,2017,Panama (PAN)
9787027,EVER BLOOM,33266,Container Ship,2018,Taiwan (TWN)
9790050,EVER BOARD,32691,Container Ship,2018,Taiwan (TWN)
9786970,EVER BONNY,33266,Container Ship,2018,Panama (PAN)
9786994,EVER BONUS,33266,Container Ship,2018,Panama (PAN)
9787015,EVER BOOMY,33266,Container Ship,2018,Panama (PAN)
9784116,EVER BRACE,32691,Container Ship,2018,Panama (PAN)
9784130,EVER BRAVE,32691,Container Ship,2018,Panama (PAN)
9784154,EVER BREED,32691,Container Ship,2018,Panama (PAN)
9790062,EVER BUILD,32691,Container Ship,2019,Panama (PAN)
9790086,EVER BURLY,32691,Container Ship,2019,Panama (PAN)
9866598,EVER CALM,18658,Container Ship,2020,Panama (PAN)
9869978,EVER CAST,17933,Container Ship,2020,Panama (PAN)
9869980,EVER CHANT,17933,Container Ship,2020,Panama (PAN)
9869992,EVER CHARM,17933,Container Ship,2020,Panama (PAN)
9870006,EVER CHEER,17500,Container Ship,2020,Panama (PAN)
9875068,EVER COPE,18658,Container Ship,2020,Panama (PAN)
9875070,EVER CORE,18658,Container Ship,2020,Panama (PAN)
9241310,EVER EAGLE,76067,Container Ship,2001,United Kingdom (GBR)
9241281,EVER ELITE,76067,Container Ship,2002,United Kingdom (GBR)
9241308,EVER ENVOY,76067,Container Ship,2002,United Kingdom (GBR)
9241293,EVER ETHIC,76067,Container Ship,2003,United Kingdom (GBR)
9241322,EVER EXCEL,76067,Container Ship,2002,United Kingdom (GBR)
9850525,EVER FAITH,117340,Container Ship,2020,Panama (PAN)
9850537,EVER FOCUS,117340,Container Ship,2020,Panama (PAN)
9850549,EVER FRONT,125000,Container Ship,2020,Panama (PAN)
9786815,EVER GENIUS,219400,Container Ship,2018,Panama (PAN)
9820922,EVER GENTLE,217612,Container Ship,2019,Liberia (LBR)
9786827,EVER GIFTED,219352,Container Ship,2018,Singapore (SGP)
9811000,EVER GIVEN,219079,Container Ship,2018,Panama (PAN)
9786841,EVER GLOBE,219775,Container Ship,2019,Panama (PAN)
9786839,EVER GLORY,219775,Container Ship,2019,Liberia (LBR)
9811012,EVER GOLDEN,217612,Container Ship,2018,Panama (PAN)
9810991,EVER GOODS,217612,Container Ship,2018,Panama (PAN)
9832717,EVER GOVERN,219688,Container Ship,2019,Panama (PAN)
9820855,EVER GRADE,219158,Container Ship,2019,Panama (PAN)
9832729,EVER GREET,219688,Container Ship,2019,Panama (PAN)
9595448,EVER LADEN,99995,Container Ship,2012,Panama (PAN)
9595436,EVER LAMBENT,98882,Container Ship,2012,United Kingdom (GBR)
9595450,EVER LASTING,99995,Container Ship,2012,United Kingdom (GBR)
9595474,EVER LAUREL,98830,Container Ship,2012,Singapore (SGP)
9595498,EVER LAWFUL,98830,Container Ship,2012,Singapore (SGP)
9595503,EVER LEADER,98830,Container Ship,2013,Singapore (SGP)
9595462,EVER LEADING,98882,Container Ship,2012,United Kingdom (GBR)
9604108,EVER LEARNED,98882,Container Ship,2013,United Kingdom (GBR)
9595515,EVER LEGACY,98830,Container Ship,2013,Singapore (SGP)
9604093,EVER LEGEND,98830,Container Ship,2013,Singapore (SGP)
9604110,EVER LEGION,98830,Container Ship,2013,Singapore (SGP)
9604146,EVER LENIENT,99995,Container Ship,2014,United Kingdom (GBR)
9604160,EVER LIBERAL,99995,Container Ship,2014,United Kingdom (GBR)
9595486,EVER LIBRA,98882,Container Ship,2012,Taiwan (TWN)
9629122,EVER LIFTING,99946,Container Ship,2015,United Kingdom (GBR)
9629043,EVER LINKING,99946,Container Ship,2013,United Kingdom (GBR)
9629079,EVER LISSOME,99946,Container Ship,2014,United Kingdom (GBR)
9604134,EVER LIVELY,99995,Container Ship,2014,Singapore (SGP)
9595527,EVER LIVEN,98882,Container Ship,2013,Taiwan (TWN)
9629031,EVER LIVING,99946,Container Ship,2013,Singapore (SGP)
9629081,EVER LOADING,99946,Container Ship,2014,United Kingdom (GBR)
9604081,EVER LOGIC,98882,Container Ship,2013,Taiwan (TWN)
9604122,EVER LOTUS,98830,Container Ship,2013,Panama (PAN)
9629110,EVER LOVELY,99946,Container Ship,2015,Singapore (SGP)
9604158,EVER LOYAL,99995,Container Ship,2014,Taiwan (TWN)
9629067,EVER LUCENT,99946,Container Ship,2014,Singapore (SGP)
9629055,EVER LUCID,99998,Container Ship,2014,Taiwan (TWN)
9604172,EVER LUCKY,99995,Container Ship,2014,Panama (PAN)
9629093,EVER LUNAR,99946,Container Ship,2015,Taiwan (TWN)
9629108,EVER LYRIC,99946,Container Ship,2015,Taiwan (TWN)
9249219,EVER PEARL,17887,Container Ship,2002,Singapore (SGP)
9249221,EVER POWER,17887,Container Ship,2002,Panama (PAN)
9249233,EVER PRIDE,17887,Container Ship,2003,United Kingdom (GBR)
9249245,EVER PRIMA,17887,Container Ship,2003,United Kingdom (GBR)
9300465,EVER SAFETY,76261,Container Ship,2007,Singapore (SGP)
9300477,EVER SALUTE,76261,Container Ship,2008,Singapore (SGP)
9300386,EVER SHINE,76185,Container Ship,2005,United Kingdom (GBR)
9300398,EVER SIGMA,76185,Container Ship,2005,United Kingdom (GBR)
9300403,EVER SMART,75246,Container Ship,2006,United Kingdom (GBR)
9300415,EVER SMILE,76185,Container Ship,2006,United Kingdom (GBR)
9300439,EVER STEADY,75246,Container Ship,2006,Singapore (SGP)
9300441,EVER STRONG,76261,Container Ship,2007,Singapore (SGP)
9300453,EVER SUMMIT,76261,Container Ship,2007,Panama (PAN)
9300427,EVER SUPERB,76185,Container Ship,2006,Singapore (SGP)
9196955,EVER ULYSSES,69246,Container Ship,2000,Singapore (SGP)
9196967,EVER UNICORN,69246,Container Ship,2000,Singapore (SGP)
9169160,EVER URBAN,69246,Container Ship,2000,Panama (PAN)
9188154,EVER UTILE,69246,Container Ship,2000,Panama (PAN)
9231482,EVRIDIKI G,26582,Container Ship,2001,Liberia (LBR)
9251377,EXCELLENCE,53822,Container Ship,2003,Comoros (COM)
9429261,EXPANSA,9983,Container Ship,2012,Antigua and Barbuda (ATG)
9251389,EXPEDITOR,53822,Container Ship,2003,St.Kitts and Nevis (KNA)
9436305,EXPERT,7852,Container Ship,2011,Portugal (MAR) (PMD)
9251391,EXPRESS,53822,Container Ship,2003,Comoros (COM)
9443011,EXPRESS ARGENTINA,35595,Container Ship,2010,Malta (MLT)
9484948,EXPRESS ATHENS,113973,Container Ship,2011,Liberia (LBR)
9484924,EXPRESS BERLIN,113973,Container Ship,2011,Greece (GRC)
9443059,EXPRESS BLACK SEA,35595,Container Ship,2011,Malta (MLT)
9443023,EXPRESS BRAZIL,35595,Container Ship,2010,Malta (MLT)
9443035,EXPRESS FRANCE,35595,Container Ship,2010,Malta (MLT)
9484936,EXPRESS ROME,113973,Container Ship,2011,Liberia (LBR)
9443047,EXPRESS SPAIN,35595,Container Ship,2011,Malta (MLT)
9429273,EXTERNO,9983,Container Ship,2012,Portugal (MAR) (PMD)
9859325,EZHOU GUANGDA,10000,Container Ship,2020,China Peoples's Republic (CHN)
9859337,EZHOU GUANGDA,10000,Container Ship,2020,China Peoples's Republic (CHN)
9264726,FAABORG,6704,Container Ship,2003,Antigua and Barbuda (ATG)
9266530,FALMOUTH,9990,Container Ship,2002,Cyprus (CYP)
9302580,FAN YA GUANGZHOU,54214,Container Ship,2006,China Peoples's Republic (CHN)
9302554,FAN YA NING DE,54214,Container Ship,2006,China Peoples's Republic (CHN)
9290529,FAN YA SHANGHAI,54605,Container Ship,2004,China Peoples's Republic (CHN)
9295359,FAN YA TIAN JIN,54605,Container Ship,2005,China Peoples's Republic (CHN)
9413509,FAR EAST CHEER,6253,Container Ship,2007,"Hong Kong, China (HKG)"
9422574,FAR EAST GRACE,6253,Container Ship,2007,"Hong Kong, China (HKG)"
9862736,FEEDER 1,18867,Container Ship,2020,Liberia (LBR)
9862748,FEEDER 2,18867,Container Ship,2020,Liberia (LBR)
9223760,FEI YUN HE,20569,Container Ship,2000,China Peoples's Republic (CHN)
9290402,FELIXSTOWE BRIDGE,54809,Container Ship,2005,Panama (PAN)
9760328,FEN JIN YUN GANG,11856,Container Ship,2014,China Peoples's Republic (CHN)
9336270,FENG ZE YUAN,6701,Container Ship,2005,"Hong Kong, China (HKG)"
9287716,FENJA,7519,Container Ship,2003,Netherlands (NLD)
9499228,FERDOS 2,2827,Container Ship,2008,Panama (PAN)
9196905,FERN,54415,Container Ship,2000,Comoros (COM)
9603221,FERNAO DE MAGALHAES,42564,Container Ship,2013,Brazil (BRA)
9324942,FESCO ASKOLD,9957,Container Ship,2006,Cyprus (CYP)
9237486,FESCO DALNEGORSK,35881,Container Ship,2004,Cyprus (CYP)
9365295,FESCO DIOMID,35824,Container Ship,2009,Cyprus (CYP)
9287699,FESCO MAGADAN,7519,Container Ship,2003,Russia (RUS)
9277412,FESCO MONERON,7519,Container Ship,2003,Russia (RUS)
9296999,FESCO NAVARIN,6454,Container Ship,2004,Russia (RUS)
9296987,FESCO NOVIK,6454,Container Ship,2004,Russia (RUS)
9817901,FILIA T,19035,Container Ship,2019,Malta (MLT)
9833383,FILOMATHIA,18867,Container Ship,2020,Malta (MLT)
9817913,FILOTIMO,19035,Container Ship,2019,Panama (PAN)
9252773,FLENSBURG,9990,Container Ship,2002,Cyprus (CYP)
9509138,FLEUR N,35887,Container Ship,2012,Liberia (LBR)
9239862,FLORA DELMAS,16916,Container Ship,2002,Portugal (MAR) (PMD)
9238753,FLORIDA BAY,39941,Container Ship,2003,Liberia (LBR)
9236547,FLORIDA 1,51364,Container Ship,2005,St.Kitts and Nevis (KNA)
9650652,FLY ALLIANCE,3577,Container Ship,2013,Papua New Guinea (PNG)
9247560,FOLEGANDROS,66332,Container Ship,2001,Liberia (LBR)
9404508,FORMOSA CONTAINER NO. 4,9280,Container Ship,2007,Taiwan (TWN)
9547362,FORTUNE,2979,Container Ship,2008,Indonesia (IDN)
9395082,FOUMA,15375,Container Ship,2007,Cyprus (CYP)
9280835,FOUR STAR,53453,Container Ship,2004,Palau (Republic of) (PLW)
9450442,FRANKFURT EXPRESS,93750,Container Ship,2010,Germany (DEU)
9360269,FRED,28007,Container Ship,2007,Cyprus (CYP)
9328637,FREDERIK,14072,Container Ship,2005,Antigua and Barbuda (ATG)
9766499,FREETOWN,1720,Container Ship,2014,Philippines (PHL)
9219874,FREYA,5067,Container Ship,2000,Netherlands (NLD)
9337262,FRISIA AMSTERDAM,27779,Container Ship,2007,Liberia (LBR)
9337250,FRISIA GOTEBORG,27779,Container Ship,2006,Liberia (LBR)
9338058,FRISIA OSLO,27779,Container Ship,2007,Liberia (LBR)
9259824,FRISIAN PIONEER,9966,Container Ship,2003,Cyprus (CYP)
9357872,FRITZ REUTER,18480,Container Ship,2006,Liberia (LBR)
9433145,FS IPANEMA,21018,Container Ship,2009,Liberia (LBR)
9845051,FSL COLOMBO,17000,Container Ship,2020,Liberia (LBR)
9353266,FSL ELIXIR,42741,Container Ship,2008,Liberia (LBR)
9353254,FSL EMINENCE,42741,Container Ship,2008,Liberia (LBR)
9845049,FSL KELANG,16850,Container Ship,2020,Liberia (LBR)
9845063,FSL KOLKATA,17000,Container Ship,2020,Liberia (LBR)
9845037,FSL SINGAPORE,16850,Container Ship,2020,Liberia (LBR)
9864150,FUJIAN MAWEI,12800,Container Ship,2020,Singapore (SGP)
9864148,FUJIAN MAWEI,12800,Container Ship,2020,Singapore (SGP)
9864124,FUJIAN MAWEI MW439-11,12800,Container Ship,2020,Not Known
9864136,FUJIAN MAWEI MW439-12,12800,Container Ship,2020,Not Known
9813888,FUJIAN MAWEI MW439-6,12800,Container Ship,2020,Singapore (SGP)
9843687,FUJIAN MAWEI MW439-7,12800,Container Ship,2020,Not Known
9843699,FUJIAN MAWEI MW439-9,12800,Container Ship,2020,Not Known
9790593,FUTABA,749,Container Ship,2014,Japan (JPN)
9359715,G. ACE,27104,Container Ship,2007,"Hong Kong, China (HKG)"
9300659,GABRIEL A,14193,Container Ship,2004,Malta (MLT)
9337597,GALANI,18480,Container Ship,2006,Malta (MLT)
9306471,GALLOWAY,25406,Container Ship,2005,Liberia (LBR)
9517678,GANG TONG 19,7720,Container Ship,2020,Netherlands (NLD)
9436874,GAZELLE COAST,6245,Container Ship,2008,Papua New Guinea (PNG)
9230775,GDYNIA TRADER,16803,Container Ship,2001,Malta (MLT)
9301562,GEESKE,9956,Container Ship,2005,Portugal (MAR) (PMD)
9291054,GENIKI JOHOR,3491,Container Ship,2003,Not Known
9267651,GENOA,66292,Container Ship,2002,Liberia (LBR)
9626041,GENOA EXPRESS,41286,Container Ship,2014,"Hong Kong, China (HKG)"
9318187,GENOVA,40372,Container Ship,2007,Liberia (LBR)
9320257,GEORG MAERSK,98648,Container Ship,2006,Denmark (DIS) (DIS)
9837092,GEORGE III,44000,Container Ship,2020,United States of America (USA)
9302073,GEORGE WASHINGTON BRIDGE,68570,Container Ship,2006,Panama (PAN)
9357107,GEORGIA TRADER,22801,Container Ship,2007,Malta (MLT)
9320245,GERD MAERSK,98648,Container Ship,2006,Denmark (DIS) (DIS)
9359052,GERDA MAERSK,99002,Container Ship,2009,Denmark (DIS) (DIS)
9328481,GERHARD SCHULTE,35991,Container Ship,2006,"Hong Kong, China (HKG)"
9359002,GERNER MAERSK,99002,Container Ship,2008,Denmark (DIS) (DIS)
9348194,GERRIT BRAREN,18017,Container Ship,2006,Germany (DEU)
9295531,GESINA SCHEPERS,9935,Container Ship,2007,Antigua and Barbuda (ATG)
9445904,GH BRICKFIELDER,35878,Container Ship,2010,Portugal (MAR) (PMD)
9423035,GH CHINOOK,36087,Container Ship,2010,Marshall Islands (MHL)
9418377,GH LESTE,36087,Container Ship,2010,Marshall Islands (MHL)
9295414,GH LEVANT,41359,Container Ship,2005,Marshall Islands (MHL)
9440306,GH MELTEMI,35878,Container Ship,2010,Portugal (MAR) (PMD)
9436484,GH SCIROCCO,36007,Container Ship,2009,Marshall Islands (MHL)
9374442,GH ZEPHYR,26936,Container Ship,2008,Marshall Islands (MHL)
9436472,GH ZONDA,36007,Container Ship,2008,Marshall Islands (MHL)
9766487,GHANA,1720,Container Ship,2014,Philippines (PHL)
9349045,GISELE A,28340,Container Ship,2008,Malta (MLT)
9320233,GJERTRUD MAERSK,98648,Container Ship,2005,Denmark (DIS) (DIS)
9367827,GLACIER BAY,26638,Container Ship,2009,Singapore (SGP)
9232589,GLASGOW EXPRESS,46009,Container Ship,2002,Germany (DEU)
9302097,GLEN CANYON BRIDGE,68570,Container Ship,2006,Panama (PAN)
9332729,GLORY FORTUNE,9928,Container Ship,2006,"Hong Kong, China (HKG)"
9742039,GLORY GUANDONG,9993,Container Ship,2017,"Hong Kong, China (HKG)"
9741982,GLORY GUANGZHOU,9993,Container Ship,2016,"Hong Kong, China (HKG)"
9338280,GLORY OCEAN,9924,Container Ship,2007,"Hong Kong, China (HKG)"
9754769,GLORY SHANGHAI,9952,Container Ship,2015,"Hong Kong, China (HKG)"
9742027,GLORY SHENGDONG,9993,Container Ship,2017,"Hong Kong, China (HKG)"
9754771,GLORY TIANJIN,9952,Container Ship,2015,"Hong Kong, China (HKG)"
9742015,GLORY ZHENDONG,9993,Container Ship,2016,"Hong Kong, China (HKG)"
9267936,GLORY 1,53352,Container Ship,2004,Palau (Republic of) (PLW)
9406960,GLUECKSBURG,18485,Container Ship,2008,Malta (MLT)
9283033,GOLBON,27681,Container Ship,2004,Iran (IRN)
9247948,GOLD,35589,Container Ship,2002,Comoros (COM)
9352664,GOLDEN OCEAN 25,7569,Container Ship,2012,Vietnam (VNM)
9352676,GOLDEN OCEAN 26,6323,Container Ship,2010,Vietnam (VNM)
9328493,GOTTFRIED SCHULTE,35991,Container Ship,2006,"Hong Kong, China (HKG)"
9196890,GRACE,54415,Container Ship,2000,Comoros (COM)
9292266,GRACE BRIDGE,54519,Container Ship,2005,Panama (PAN)
9305697,GRANVILLE BRIDGE,68570,Container Ship,2006,Panama (PAN)
9193276,GRASMERE MAERSK,50698,Container Ship,2000,Singapore (SGP)
9309162,GREEN ACE,18327,Container Ship,2005,Liberia (LBR)
9859923,GREEN CELEBRITY,17933,Container Ship,2019,Panama (PAN)
9860532,GREEN CELESTE,18658,Container Ship,2019,Panama (PAN)
9859935,GREEN CLARITY,17933,Container Ship,2019,Panama (PAN)
9865984,GREEN EARTH,17954,Container Ship,2020,Singapore (SGP)
9865972,GREEN FOREST,17954,Container Ship,2020,Singapore (SGP)
9629160,GREEN HOPE,17892,Container Ship,2014,Panama (PAN)
9629158,GREEN HORIZON,17702,Container Ship,2013,Panama (PAN)
9867712,GREEN LAKE,17500,Container Ship,2020,Singapore (SGP)
9865960,GREEN OCEAN,17954,Container Ship,2019,Singapore (SGP)
9441752,GREEN PACIFIC,12545,Container Ship,2008,Vietnam (VNM)
9866005,GREEN POLE,17954,Container Ship,2020,Singapore (SGP)
9865996,GREEN SEA,17954,Container Ship,2020,Singapore (SGP)
9865958,GREEN STAR,17954,Container Ship,2019,Singapore (SGP)
9867724,GREEN WAVE,17500,Container Ship,2020,Singapore (SGP)
9302085,GREENWICH BRIDGE,68570,Container Ship,2006,Panama (PAN)
9477311,GRENADA,40541,Container Ship,2010,Palau (Republic of) (PLW)
9234422,GRETA,2936,Container Ship,2001,St Vincent and Grenadines (VCT)
